,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus_Weekday,WeekStatus_Weekend,Day_of_week_Friday,Day_of_week_Monday,Day_of_week_Saturday,Day_of_week_Sunday,Day_of_week_Thursday,Day_of_week_Tuesday,Day_of_week_Wednesday,Load_Type_Light_Load,Load_Type_Maximum_Load,Load_Type_Medium_Load
15593,44.35,16.38,0.0,0.02,93.81,100.0,37800,True,False,False,False,False,False,False,True,False,False,True,False
15594,46.01,19.58,0.0,0.02,92.01,100.0,38700,True,False,False,False,False,False,False,True,False,False,True,False
15595,54.14,22.9,0.0,0.02,92.1,100.0,39600,True,False,False,False,False,False,False,True,False,False,True,False
15596,61.34,51.41,0.0,0.03,76.64,100.0,40500,True,False,False,False,False,False,False,True,False,False,True,False
15597,49.54,36.0,0.0,0.02,80.9,100.0,41400,True,False,False,False,False,False,False,True,False,False,True,False
15598,60.77,42.48,0.0,0.03,81.96,100.0,42300,True,False,False,False,False,False,False,True,False,False,True,False
15599,45.61,31.14,0.0,0.02,82.59,100.0,43200,True,False,False,False,False,False,False,True,False,False,True,False
15600,20.41,1.12,11.23,0.01,99.85,87.61,44100,True,False,False,False,False,False,False,True,False,False,False,True
15601,4.79,0.0,25.49,0.0,100.0,18.47,45000,True,False,False,False,False,False,False,True,False,False,False,True
15602,4.64,0.0,25.02,0.0,100.0,18.23,45900,True,False,False,False,False,False,False,True,False,False,False,True
15603,4.72,0.0,24.91,0.0,100.0,18.62,46800,True,False,False,False,False,False,False,True,False,False,False,True
15604,39.06,10.51,3.28,0.02,96.57,99.65,47700,True,False,False,False,False,False,False,True,False,False,True,False
15605,47.48,16.27,0.0,0.02,94.6,100.0,48600,True,False,False,False,False,False,False,True,False,False,True,False
15606,50.69,13.9,0.0,0.02,96.44,100.0,49500,True,False,False,False,False,False,False,True,False,False,True,False
15607,62.1,18.18,0.0,0.03,95.97,100.0,50400,True,False,False,False,False,False,False,True,False,False,True,False
15608,102.13,30.89,0.0,0.05,95.72,100.0,51300,True,False,False,False,False,False,False,True,False,False,True,False
15609,80.93,22.97,0.0,0.04,96.2,100.0,52200,True,False,False,False,False,False,False,True,False,False,True,False
15610,93.74,26.64,0.0,0.04,96.19,100.0,53100,True,False,False,False,False,False,False,True,False,False,True,False
15611,91.91,25.92,0.0,0.04,96.25,100.0,54000,True,False,False,False,False,False,False,True,False,False,True,False
15612,55.55,14.83,0.0,0.03,96.62,100.0,54900,True,False,False,False,False,False,False,True,False,False,True,False
15613,110.77,35.93,0.0,0.05,95.12,100.0,55800,True,False,False,False,False,False,False,True,False,False,True,False
15614,91.3,31.36,0.0,0.04,94.58,100.0,56700,True,False,False,False,False,False,False,True,False,False,True,False
15615,63.61,18.36,0.0,0.03,96.08,100.0,57600,True,False,False,False,False,False,False,True,False,False,True,False
15616,67.9,17.6,0.0,0.03,96.8,100.0,58500,True,False,False,False,False,False,False,True,False,False,True,False
15617,68.98,22.39,0.0,0.03,95.11,100.0,59400,True,False,False,False,False,False,False,True,False,False,True,False
15618,86.0,28.73,0.0,0.04,94.85,100.0,60300,True,False,False,False,False,False,False,True,False,False,True,False
15619,77.11,26.24,0.0,0.04,94.67,100.0,61200,True,False,False,False,False,False,False,True,False,False,True,False
15620,66.46,22.75,0.0,0.03,94.61,100.0,62100,True,False,False,False,False,False,False,True,False,False,False,True
15621,82.62,20.77,0.58,0.04,96.98,100.0,63000,True,False,False,False,False,False,False,True,False,False,False,True
15622,32.18,0.0,7.7,0.01,100.0,97.25,63900,True,False,False,False,False,False,False,True,False,False,False,True
15623,31.72,0.0,7.27,0.01,100.0,97.47,64800,True,False,False,False,False,False,False,True,False,False,False,True
15624,58.64,25.56,0.54,0.03,91.67,100.0,65700,True,False,False,False,False,False,False,True,False,False,False,True
15625,83.59,43.56,0.0,0.04,88.68,100.0,66600,True,False,False,False,False,False,False,True,False,False,False,True
15626,96.55,35.5,0.0,0.04,93.86,100.0,67500,True,False,False,False,False,False,False,True,False,False,False,True
15627,112.82,52.96,0.0,0.05,90.52,100.0,68400,True,False,False,False,False,False,False,True,False,False,False,True
15628,63.04,30.24,0.0,0.03,90.16,100.0,69300,True,False,False,False,False,False,False,True,False,False,False,True
15629,99.65,30.82,0.0,0.05,95.54,100.0,70200,True,False,False,False,False,False,False,True,False,False,False,True
15630,113.9,48.74,0.0,0.05,91.94,100.0,71100,True,False,False,False,False,False,False,True,False,False,False,True
15631,78.84,41.18,0.0,0.04,88.64,100.0,72000,True,False,False,False,False,False,False,True,False,False,False,True
15632,101.02,30.42,0.0,0.05,95.75,100.0,72900,True,False,False,False,False,False,False,True,False,False,False,True
15633,79.42,24.05,0.0,0.04,95.71,100.0,73800,True,False,False,False,False,False,False,True,False,False,False,True
15634,81.25,25.06,0.0,0.04,95.56,100.0,74700,True,False,False,False,False,False,False,True,False,False,False,True
15635,54.65,13.68,6.84,0.03,97.01,99.23,75600,True,False,False,False,False,False,False,True,False,False,False,True
15636,5.36,0.0,24.84,0.0,100.0,21.09,76500,True,False,False,False,False,False,False,True,False,False,False,True
15637,3.96,0.0,16.92,0.0,100.0,22.79,77400,True,False,False,False,False,False,False,True,False,False,False,True
15638,3.92,0.0,19.58,0.0,100.0,19.63,78300,True,False,False,False,False,False,False,True,False,False,False,True
15639,3.89,0.0,17.6,0.0,100.0,21.58,79200,True,False,False,False,False,False,False,True,False,False,False,True
15640,3.71,1.94,5.98,0.0,88.62,52.72,80100,True,False,False,False,False,False,False,True,False,False,False,True
15641,3.53,4.54,0.0,0.0,61.38,100.0,81000,True,False,False,False,False,False,False,True,False,False,False,True
15642,3.6,4.57,0.0,0.0,61.88,100.0,81900,True,False,False,False,False,False,False,True,False,False,False,True
15643,3.49,4.46,0.0,0.0,61.63,100.0,82800,True,False,False,False,False,False,False,True,False,False,False,True
15644,3.42,4.25,0.0,0.0,62.69,100.0,83700,True,False,False,False,False,False,False,True,False,True,False,False
15645,3.46,4.14,0.0,0.0,64.13,100.0,84600,True,False,False,False,False,False,False,True,False,True,False,False
15646,3.42,4.14,0.0,0.0,63.69,100.0,85500,True,False,False,False,False,False,False,True,False,True,False,False
15647,3.42,4.03,0.0,0.0,64.7,100.0,0,True,False,False,False,False,False,False,True,False,True,False,False
15648,3.38,4.18,0.0,0.0,62.88,100.0,900,True,False,False,False,False,False,False,False,True,True,False,False
15649,3.46,4.46,0.0,0.0,61.3,100.0,1800,True,False,False,False,False,False,False,False,True,True,False,False
15650,3.24,4.86,0.0,0.0,55.47,100.0,2700,True,False,False,False,False,False,False,False,True,True,False,False
15651,2.84,4.82,0.0,0.0,50.76,100.0,3600,True,False,False,False,False,False,False,False,True,True,False,False
15652,2.88,4.72,0.0,0.0,52.09,100.0,4500,True,False,False,False,False,False,False,False,True,True,False,False
15653,2.92,4.82,0.0,0.0,51.81,100.0,5400,True,False,False,False,False,False,False,False,True,True,False,False
15654,3.1,4.75,0.0,0.0,54.65,100.0,6300,True,False,False,False,False,False,False,False,True,True,False,False
15655,3.46,5.18,0.0,0.0,55.54,100.0,7200,True,False,False,False,False,False,False,False,True,True,False,False
15656,2.88,4.79,0.0,0.0,51.53,100.0,8100,True,False,False,False,False,False,False,False,True,True,False,False
15657,2.84,4.9,0.0,0.0,50.15,100.0,9000,True,False,False,False,False,False,False,False,True,True,False,False
15658,2.88,4.72,0.0,0.0,52.09,100.0,9900,True,False,False,False,False,False,False,False,True,True,False,False
15659,2.84,4.61,0.0,0.0,52.45,100.0,10800,True,False,False,False,False,False,False,False,True,True,False,False
15660,2.88,4.82,0.0,0.0,51.29,100.0,11700,True,False,False,False,False,False,False,False,True,True,False,False
15661,2.88,4.93,0.0,0.0,50.44,100.0,12600,True,False,False,False,False,False,False,False,True,True,False,False
15662,3.2,4.57,0.0,0.0,57.36,100.0,13500,True,False,False,False,False,False,False,False,True,True,False,False
15663,3.17,4.54,0.0,0.0,57.25,100.0,14400,True,False,False,False,False,False,False,False,True,True,False,False
15664,2.88,4.68,0.0,0.0,52.41,100.0,15300,True,False,False,False,False,False,False,False,True,True,False,False
15665,2.92,4.79,0.0,0.0,52.05,100.0,16200,True,False,False,False,False,False,False,False,True,True,False,False
15666,2.88,4.75,0.0,0.0,51.85,100.0,17100,True,False,False,False,False,False,False,False,True,True,False,False
15667,2.88,4.93,0.0,0.0,50.44,100.0,18000,True,False,False,False,False,False,False,False,True,True,False,False
15668,2.84,4.93,0.0,0.0,49.92,100.0,18900,True,False,False,False,False,False,False,False,True,True,False,False
15669,2.92,5.04,0.0,0.0,50.13,100.0,19800,True,False,False,False,False,False,False,False,True,True,False,False
15670,2.84,5.15,0.0,0.0,48.29,100.0,20700,True,False,False,False,False,False,False,False,True,True,False,False
15671,2.88,5.11,0.0,0.0,49.1,100.0,21600,True,False,False,False,False,False,False,False,True,True,False,False
15672,2.88,5.11,0.0,0.0,49.1,100.0,22500,True,False,False,False,False,False,False,False,True,True,False,False
15673,3.38,5.54,0.0,0.0,52.08,100.0,23400,True,False,False,False,False,False,False,False,True,True,False,False
15674,3.2,5.51,0.0,0.0,50.22,100.0,24300,True,False,False,False,False,False,False,False,True,True,False,False
15675,2.95,5.15,0.0,0.0,49.7,100.0,25200,True,False,False,False,False,False,False,False,True,True,False,False
15676,2.99,5.18,0.0,0.0,49.99,100.0,26100,True,False,False,False,False,False,False,False,True,True,False,False
15677,3.38,5.18,0.0,0.0,54.65,100.0,27000,True,False,False,False,False,False,False,False,True,True,False,False
15678,3.78,4.97,0.0,0.0,60.54,100.0,27900,True,False,False,False,False,False,False,False,True,True,False,False
15679,3.67,4.64,0.0,0.0,62.04,100.0,28800,True,False,False,False,False,False,False,False,True,True,False,False
15680,34.7,33.12,0.0,0.02,72.34,100.0,29700,True,False,False,False,False,False,False,False,True,True,False,False
15681,56.23,54.47,0.0,0.03,71.83,100.0,30600,True,False,False,False,False,False,False,False,True,True,False,False
15682,71.64,60.95,0.0,0.03,76.16,100.0,31500,True,False,False,False,False,False,False,False,True,True,False,False
15683,76.0,34.27,0.0,0.03,91.16,100.0,32400,True,False,False,False,False,False,False,False,True,True,False,False
15684,86.76,35.06,0.0,0.04,92.72,100.0,33300,True,False,False,False,False,False,False,False,True,False,False,True
15685,82.73,29.81,0.0,0.04,94.08,100.0,34200,True,False,False,False,False,False,False,False,True,False,False,True
15686,51.91,17.17,0.0,0.02,94.94,100.0,35100,True,False,False,False,False,False,False,False,True,False,False,True
15687,65.56,21.1,0.0,0.03,95.19,100.0,36000,True,False,False,False,False,False,False,False,True,False,False,True
15688,83.59,24.55,0.0,0.04,95.95,100.0,36900,True,False,False,False,False,False,False,False,True,False,True,False
15689,45.36,13.1,0.0,0.02,96.07,100.0,37800,True,False,False,False,False,False,False,False,True,False,True,False
15690,78.55,24.16,0.0,0.04,95.58,100.0,38700,True,False,False,False,False,False,False,False,True,False,True,False
15691,72.83,20.48,0.0,0.03,96.27,100.0,39600,True,False,False,False,False,False,False,False,True,False,True,False
15692,105.16,49.68,0.0,0.05,90.42,100.0,40500,True,False,False,False,False,False,False,False,True,False,True,False
15693,60.12,32.76,0.0,0.03,87.81,100.0,41400,True,False,False,False,False,False,False,False,True,False,True,False
15694,61.45,33.34,0.0,0.03,87.9,100.0,42300,True,False,False,False,False,False,False,False,True,False,True,False
15695,51.77,17.32,0.72,0.02,94.83,99.99,43200,True,False,False,False,False,False,False,False,True,False,True,False
15696,7.85,0.0,11.34,0.0,100.0,56.92,44100,True,False,False,False,False,False,False,False,True,False,False,True
15697,7.74,0.0,19.15,0.0,100.0,37.47,45000,True,False,False,False,False,False,False,False,True,False,False,True
15698,7.67,0.0,16.31,0.0,100.0,42.56,45900,True,False,False,False,False,False,False,False,True,False,False,True
15699,7.74,0.0,21.85,0.0,100.0,33.39,46800,True,False,False,False,False,False,False,False,True,False,False,True
15700,7.92,0.0,23.04,0.0,100.0,32.51,47700,True,False,False,False,False,False,False,False,True,False,True,False
15701,8.68,0.0,22.86,0.0,100.0,35.5,48600,True,False,False,False,False,False,False,False,True,False,True,False
15702,7.7,0.0,23.36,0.0,100.0,31.31,49500,True,False,False,False,False,False,False,False,True,False,True,False
15703,7.49,0.0,23.15,0.0,100.0,30.78,50400,True,False,False,False,False,False,False,False,True,False,True,False
15704,7.49,0.0,23.04,0.0,100.0,30.92,51300,True,False,False,False,False,False,False,False,True,False,True,False
15705,7.49,0.0,23.15,0.0,100.0,30.78,52200,True,False,False,False,False,False,False,False,True,False,True,False
15706,7.45,0.0,23.15,0.0,100.0,30.63,53100,True,False,False,False,False,False,False,False,True,False,True,False
15707,7.38,0.0,23.22,0.0,100.0,30.29,54000,True,False,False,False,False,False,False,False,True,False,True,False
15708,7.38,0.0,22.97,0.0,100.0,30.59,54900,True,False,False,False,False,False,False,False,True,False,True,False
15709,3.53,0.0,23.94,0.0,100.0,14.59,55800,True,False,False,False,False,False,False,False,True,False,True,False
15710,3.6,0.0,25.13,0.0,100.0,14.18,56700,True,False,False,False,False,False,False,False,True,False,True,False
15711,3.6,0.0,21.02,0.0,100.0,16.88,57600,True,False,False,False,False,False,False,False,True,False,True,False
15712,3.6,0.0,17.71,0.0,100.0,19.92,58500,True,False,False,False,False,False,False,False,True,False,True,False
15713,3.67,0.0,17.5,0.0,100.0,20.52,59400,True,False,False,False,False,False,False,False,True,False,True,False
15714,3.42,0.0,19.48,0.0,100.0,17.29,60300,True,False,False,False,False,False,False,False,True,False,True,False
15715,3.02,0.0,16.88,0.0,100.0,17.61,61200,True,False,False,False,False,False,False,False,True,False,True,False
15716,3.06,0.0,16.78,0.0,100.0,17.94,62100,True,False,False,False,False,False,False,False,True,False,False,True
15717,3.06,0.0,16.78,0.0,100.0,17.94,63000,True,False,False,False,False,False,False,False,True,False,False,True
15718,3.1,0.0,16.6,0.0,100.0,18.36,63900,True,False,False,False,False,False,False,False,True,False,False,True
15719,3.46,0.0,17.06,0.0,100.0,19.88,64800,True,False,False,False,False,False,False,False,True,False,False,True
15720,3.56,0.0,7.31,0.0,100.0,43.78,65700,True,False,False,False,False,False,False,False,True,False,False,True
15721,2.99,0.0,4.39,0.0,100.0,56.29,66600,True,False,False,False,False,False,False,False,True,False,False,True
15722,2.95,0.0,11.7,0.0,100.0,24.45,67500,True,False,False,False,False,False,False,False,True,False,False,True
15723,3.02,0.0,16.88,0.0,100.0,17.61,68400,True,False,False,False,False,False,False,False,True,False,False,True
15724,3.02,0.0,16.88,0.0,100.0,17.61,69300,True,False,False,False,False,False,False,False,True,False,False,True
15725,3.1,0.0,16.96,0.0,100.0,17.98,70200,True,False,False,False,False,False,False,False,True,False,False,True
15726,3.02,0.0,17.06,0.0,100.0,17.43,71100,True,False,False,False,False,False,False,False,True,False,False,True
15727,3.2,0.0,17.89,0.0,100.0,17.61,72000,True,False,False,False,False,False,False,False,True,False,False,True
15728,3.56,0.0,23.9,0.0,100.0,14.73,72900,True,False,False,False,False,False,False,False,True,False,False,True
15729,3.02,0.0,17.17,0.0,100.0,17.32,73800,True,False,False,False,False,False,False,False,True,False,False,True
15730,3.02,0.0,17.17,0.0,100.0,17.32,74700,True,False,False,False,False,False,False,False,True,False,False,True
15731,3.1,0.0,17.06,0.0,100.0,17.88,75600,True,False,False,False,False,False,False,False,True,False,False,True
15732,3.06,0.0,17.06,0.0,100.0,17.65,76500,True,False,False,False,False,False,False,False,True,False,False,True
15733,3.06,0.0,16.99,0.0,100.0,17.73,77400,True,False,False,False,False,False,False,False,True,False,False,True
15734,3.1,0.0,16.88,0.0,100.0,18.06,78300,True,False,False,False,False,False,False,False,True,False,False,True
15735,3.06,0.0,16.99,0.0,100.0,17.73,79200,True,False,False,False,False,False,False,False,True,False,False,True
15736,2.99,0.97,10.33,0.0,95.12,27.8,80100,True,False,False,False,False,False,False,False,True,False,False,True
15737,2.84,4.39,0.0,0.0,54.32,100.0,81000,True,False,False,False,False,False,False,False,True,False,False,True
15738,2.95,4.5,0.0,0.0,54.83,100.0,81900,True,False,False,False,False,False,False,False,True,False,False,True
15739,3.42,4.72,0.0,0.0,58.67,100.0,82800,True,False,False,False,False,False,False,False,True,False,False,True
15740,2.92,4.18,0.0,0.0,57.27,100.0,83700,True,False,False,False,False,False,False,False,True,True,False,False
15741,2.77,3.96,0.0,0.0,57.32,100.0,84600,True,False,False,False,False,False,False,False,True,True,False,False
15742,2.84,4.18,0.0,0.0,56.2,100.0,85500,True,False,False,False,False,False,False,False,True,True,False,False
